قيمة - ريال,الوزن الصافي بالكيلو,رمز التعرفة 4 خانات,السنة,الربع,الدولة
57985.08,16.58,9103,2025,Q3-2025,سويسرا
13170.38,15,8509,2025,Q3-2025,نيكاراجوا
841362.6558,35213.78,7610,2025,Q3-2025,النمسا
567.06,1,3304,2025,Q3-2025,أوروبا
71969.85,9006,2518,2025,Q3-2025,الهند
97628.36,132,8467,2025,Q3-2025,أستراليا
408155.19,17000,7412,2025,Q3-2025,مصر
1053896.13,4304,8438,2025,Q3-2025,أوروبا
979659.96,1806.21,8528,2025,Q3-2025,إسبانيا
324339.36,304.216,6204,2025,Q3-2025,عمان
9084.11,12.617,8207,2025,Q3-2025,لوكسمبورج
17707.28,1156.46,3307,2025,Q3-2025,سلوفانيا
2105.68,57,2705,2025,Q3-2025,تركيا
1244931.32,66006,7309,2025,Q3-2025,النمسا
97856.27,4002,1302,2025,Q3-2025,النمسا
17327015.8,440586.78,7614,2025,Q3-2025,الأردن
13698.78,199.6,1801,2025,Q3-2025,الفلبين
312318.29,2222,8417,2025,Q3-2025,سلوفانيا
8238094.85,852457.846,3924,2025,Q3-2025,الأردن
228234.83,180.174,9032,2025,Q3-2025,تونس
513.49,485,3905,2025,Q3-2025,لتوانيا
111792.66,20027.73,6815,2025,Q3-2025,هنجاريا
226003.03,257480,3101,2025,Q3-2025,إيرلندا
3060957.62,54310.58,8462,2025,Q3-2025,اليابان
155071.09,100.5,8208,2025,Q3-2025,مكسيك
4636.74,4,9015,2025,Q3-2025,إستونيا
4934585.39,162854.2,3920,2025,Q3-2025,سويسرا
53331.86,91.8,7226,2025,Q3-2025,فرنسا
14098.94,4.28,6208,2025,Q3-2025,فرنسا
1407.49,100,3916,2025,Q3-2025,سلوفانيا
14601000.44,3936342.88,0811,2025,Q3-2025,الهند
72717.78,225.23,4420,2025,Q3-2025,ألمانيا
37.5,26,4814,2025,Q3-2025,مصر
4307474.47,4211.8,8443,2025,Q3-2025,إيرلندا
141320268.7,38060623.852,6802,2025,Q3-2025,الصين
2238504.3696,59218.713,4016,2025,Q3-2025,فيتنام
597542.35,8619.2,7308,2025,Q3-2025,إندونيسيا
19833497.37,1316466.7,2106,2025,Q3-2025,تركيا
7280.91,0.581,9003,2025,Q3-2025,إسبانيا
29905.34,1674,4008,2025,Q3-2025,جنوب إفريقيا
66990.21,1702.1,4417,2025,Q3-2025,إسبانيا
514.54,2,9028,2025,Q3-2025,عمان
1288342.02,26738.34,7013,2025,Q3-2025,ألمانيا
1902984.64,78448,8440,2025,Q3-2025,الهند
19233093.778,5913990.162,7208,2025,Q3-2025,كوريا الجنوبية
47195.04,328.91,6110,2025,Q3-2025,هوندوراس
2393.23,2500,8609,2025,Q3-2025,السويد
738.59,17,0709,2025,Q3-2025,جمهورية كوسوفو
1103.05,1,6702,2025,Q3-2025,منغوليا
66499.44,250.6,7315,2025,Q3-2025,النرويج
2866.49,87.61,8412,2025,Q3-2025,سريلانكا
79449.72,200.19,8408,2025,Q3-2025,البرازيل
4213.53,600,4811,2025,Q3-2025,لتوانيا
220252.19,535.598,9003,2025,Q3-2025,الولايات المتحدة
2555,0.844,7117,2025,Q3-2025,ناورو
25674,21471,6907,2025,Q3-2025,فيتنام
635605.17,273486,4801,2025,Q3-2025,النرويج
357.28,4,2402,2025,Q3-2025,البرتغال
272.87,8,7206,2025,Q3-2025,الولايات المتحدة
189.88,1,6813,2025,Q3-2025,قطر
110397.75,1973.1,8538,2025,Q3-2025,هونج كونج
296.12,6.43,5508,2025,Q3-2025,ألمانيا
522.49,42.526,4416,2025,Q3-2025,هولندا
2841868.67,253723,2835,2025,Q3-2025,فرنسا
15938.84,131.64,5515,2025,Q3-2025,المملكة المتحدة
7881824.9239,333671.66,4016,2025,Q3-2025,تايوان
493125,380920,2509,2025,Q3-2025,فيتنام
3777.44,13,6913,2025,Q3-2025,كندا
10410.24,3.4,6405,2025,Q3-2025,سلفادور
1416.03,2.2,8538,2025,Q3-2025,الجبل الأسود
1824004.75,470012.8,2001,2025,Q3-2025,تايلاند
6315.46,4,8475,2025,Q3-2025,سويسرا
643775.06,42364.5,0207,2025,Q3-2025,الأردن
29729.18,967.6,4418,2025,Q3-2025,الهند
22461.03,9,7018,2025,Q3-2025,المملكة المتحدة
255246.57,773,7306,2025,Q3-2025,الدنمارك
632502.8097,5846.35,8538,2025,Q3-2025,الدنمارك
540.05,13.6,2705,2025,Q3-2025,بلجيكا
12611476.94,63971,2941,2025,Q3-2025,إسبانيا
203574.83,1051.4,5309,2025,Q3-2025,إيطاليا
5146.17,1,9031,2025,Q3-2025,موزمبيق
42742.7,380,6307,2025,Q3-2025,سلوفاكيا
7585216.92,3822940,1005,2025,Q3-2025,إسبانيا
7321433.41,699425.49,3921,2025,Q3-2025,البحرين
302025,40070,2519,2025,Q3-2025,روسيا
32290086.53,150979.41,8501,2025,Q3-2025,النمسا
18453.78,244.07,8474,2025,Q3-2025,إندونيسيا
878251.32,6203.278,6207,2025,Q3-2025,كمبوديا
173.55,0.35,8308,2025,Q3-2025,كندا
105.94,2.2,7002,2025,Q3-2025,فرنسا
3385378.33,86426.86,1513,2025,Q3-2025,سريلانكا
166697.58,40230.25,7215,2025,Q3-2025,الصين
319309.3,428.324,6104,2025,Q3-2025,فرنسا
578565.36,1146835,1103,2025,Q3-2025,اليمن
95412.77,620,7321,2025,Q3-2025,جنوب إفريقيا
97964.25,1826,9401,2025,Q3-2025,اليونان
297924.52,2976,3821,2025,Q3-2025,إسبانيا
47595.24,19958,2009,2025,Q3-2025,العراق
7504094.07,231038.33,7302,2025,Q3-2025,ألمانيا
36072401.8425,4678675.085,5603,2025,Q3-2025,الصين
452959.28,1355.555,5111,2025,Q3-2025,إيطاليا
485008.69,10168.21,9803,2025,Q3-2025,ماليزيا
3238.82,1,9025,2025,Q3-2025,جزر فيرجين الأمريكية
1348867.59,382975,0404,2025,Q3-2025,تركيا
5285082.78,2789361.4,1103,2025,Q3-2025,تركيا
19.2,0.14,5402,2025,Q3-2025,الأردن
167382.92,2548.77,8460,2025,Q3-2025,تايوان
7394.46,40,5807,2025,Q3-2025,كينيا
197999.98,225.85,9101,2025,Q3-2025,المملكة المتحدة
4217536.004,582498.545,6805,2025,Q3-2025,الصين
1466.94,14.34,0906,2025,Q3-2025,جنوب إفريقيا
78.28,5,8405,2025,Q3-2025,مصر
4235,28,7117,2025,Q3-2025,إيرلندا
498.68,6,7412,2025,Q3-2025,فيتنام
443707.73,6894.62,7505,2025,Q3-2025,جمهورية التشيك
12769580.913,427122.971,8716,2025,Q3-2025,إيطاليا
632730.65,38465.79,5407,2025,Q3-2025,الإمارات
1400,280,0805,2025,Q3-2025,أفغانستان
60572762.61,487687.63,8212,2025,Q3-2025,بولندا
2152489.96,194161.173,9701,2025,Q3-2025,الصين
439.62,2,7014,2025,Q3-2025,إيطاليا
7528730.98,102264.2,8409,2025,Q3-2025,الإمارات
56.54,21.281,9619,2025,Q3-2025,هونج كونج
48970.17,868.8,0910,2025,Q3-2025,إيطاليا
5644783.61,10526.23,9018,2025,Q3-2025,فنلندا
4120.03,15,7219,2025,Q3-2025,رومانيا
24158415.5219,242194.032,8537,2025,Q3-2025,الإمارات
3192.75,201.6,1701,2025,Q3-2025,سوازي لاند
79904.37,100.82,8308,2025,Q3-2025,بولندا
1827.83,10,7401,2025,Q3-2025,ألمانيا
3247113.3,102081.5,7409,2025,Q3-2025,الإمارات
1224072.19,34501.382,3920,2025,Q3-2025,المملكة المتحدة
3815316.22,131494.746,9401,2025,Q3-2025,تايلاند
4921198.68,51280,8704,2025,Q3-2025,فنلندا
75.37,10.08,4809,2025,Q3-2025,تايوان
63125.57,238.97,8207,2025,Q3-2025,لتوانيا
351261.9,3130.06,8414,2025,Q3-2025,بنجلادش
27747.97,253.836,6912,2025,Q3-2025,المملكة المتحدة
17705.02,478.5,8417,2025,Q3-2025,البرازيل
2264.89,13.63,8203,2025,Q3-2025,هنجاريا
485776.97,2968,8431,2025,Q3-2025,جنوب إفريقيا
5.4,1,8503,2025,Q3-2025,لوكسمبورج
4000816.13,641460,5503,2025,Q3-2025,كوريا الجنوبية
2877587.22,299880.806,0402,2025,Q3-2025,الأردن
14393.37,145,8513,2025,Q3-2025,بلجيكا
745964.16,807128.1,2501,2025,Q3-2025,الأردن
334.65,80,6805,2025,Q3-2025,رومانيا
178287,45450,0101,2025,Q3-2025,هولندا
1766.9,10,8306,2025,Q3-2025,نيبال
50471185.3706,35872104.721,4411,2025,Q3-2025,تايلاند
6451225.4178,727003.632,7312,2025,Q3-2025,الهند
619532.71,3402.834,8545,2025,Q3-2025,إيطاليا
6773963.69,8062.2,8537,2025,Q3-2025,سنغافورة
1088,1.4,7103,2025,Q3-2025,إيطاليا
37406.53,920,7007,2025,Q3-2025,بلجيكا
35.29,0.5,4408,2025,Q3-2025,أستراليا
5197145.35,136706.58,8463,2025,Q3-2025,الهند
3947560.02,4874642,2302,2025,Q3-2025,كينيا
441.69,90,9606,2025,Q3-2025,بلجيكا
28605.95,48900,3802,2025,Q3-2025,مصر
2294853.65,18305.6,5910,2025,Q3-2025,ألمانيا
466416.669,738.87,8431,2025,Q3-2025,سويسرا
18944.79,1233,8304,2025,Q3-2025,عمان
3.87,1,9619,2025,Q3-2025,باكستان
661587.34,17594.31,9401,2025,Q3-2025,كمبوديا
1201775.19,17853.1,8516,2025,Q3-2025,هنجاريا
83304.57,246,8539,2025,Q3-2025,سلوفانيا
55.7,0.13,9102,2025,Q3-2025,تشيلي
36094.72,818.46,8507,2025,Q3-2025,رومانيا
9407.42,120.09,8468,2025,Q3-2025,هنجاريا
49635945.4,128765.772,9018,2025,Q3-2025,كوريا الجنوبية
1434.13,4,3907,2025,Q3-2025,روسيا
6817.5,120,5002,2025,Q3-2025,كوريا الجنوبية
522759.31,7679,8459,2025,Q3-2025,كوريا الجنوبية
2001251.41,14874.89,8533,2025,Q3-2025,فرنسا
22940.87,1132.81,3917,2025,Q3-2025,جنوب إفريقيا
130477.01,4791.3,1209,2025,Q3-2025,إسبانيا
1345.45,1,8481,2025,Q3-2025,زيمبابوي
452.98,10,8415,2025,Q3-2025,سلفادور
2382.21,11,6911,2025,Q3-2025,بلجيكا
616243.56,1980.61,7412,2025,Q3-2025,كوريا الجنوبية
39822.61,200,1513,2025,Q3-2025,فيتنام
36054031.2,5377960,1513,2025,Q3-2025,إندونيسيا
880286.01,31802.2,1106,2025,Q3-2025,الولايات المتحدة
100664.18,83055,2302,2025,Q3-2025,مصر
8841537.33,3757411,7222,2025,Q3-2025,تركيا
698538.08,40994,7607,2025,Q3-2025,اليونان
95.96,10,8302,2025,Q3-2025,نيبال
1079.46,17,9113,2025,Q3-2025,الفلبين
1241150.19,29744.001,8532,2025,Q3-2025,الهند
89558.28,69.7,6202,2025,Q3-2025,بلغاريا
1722074.7978,108484.98,4811,2025,Q3-2025,تركيا
40591.45,800,1301,2025,Q3-2025,الفلبين
25176447.98,3386362.093,0910,2025,Q3-2025,الهند
7316357.92,430525,0804,2025,Q3-2025,سوريا
153.76,1.48,0802,2025,Q3-2025,ماليزيا
717041.25,114900,2907,2025,Q3-2025,تايوان
69233.36,162.554,7419,2025,Q3-2025,جمهورية التشيك
5080.01,26,4005,2025,Q3-2025,البرازيل
881745.53,3072.402,9031,2025,Q3-2025,تركيا
1216921.19,532499.1,2501,2025,Q3-2025,باكستان
3530.81,83.4,4503,2025,Q3-2025,البوسنة والهرسك
4407.35,7.6,8544,2025,Q3-2025,قبرص
7809887.0123,13423.732,9032,2025,Q3-2025,بولندا
160201.32,25588,2001,2025,Q3-2025,فلسطين
35407765.87,221164.26,8537,2025,Q3-2025,بلغاريا
1900908.2,1715.576,8209,2025,Q3-2025,ألمانيا
26042.21,5706,1005,2025,Q3-2025,البحرين
358858.28,305878,4402,2025,Q3-2025,فنزويلا
1082.27,2.25,5311,2025,Q3-2025,المملكة المتحدة
121721292.2068,49316309.616,7216,2025,Q3-2025,الصين
5317141.14,514747,4002,2025,Q3-2025,هولندا
85390.53,2233.52,1602,2025,Q3-2025,إيرلندا
4199.56,183.66,0805,2025,Q3-2025,اليونان
12779.54,62.45,7418,2025,Q3-2025,ماليزيا
43.68,0.42,5606,2025,Q3-2025,فيتنام
19.5,0.74,3703,2025,Q3-2025,الإمارات
20365.39,319.27,3820,2025,Q3-2025,هنجاريا
34237.28,15,7226,2025,Q3-2025,سويسرا
498278,249112,0809,2025,Q3-2025,اليمن
35246.43,1324.34,3801,2025,Q3-2025,ألمانيا
196.88,57,2008,2025,Q3-2025,السودان
152579012.96,11382512.023,8450,2025,Q3-2025,الصين
1814175,934.7,3004,2025,Q3-2025,كرواتيا
1371597.8,236842.592,3921,2025,Q3-2025,تايوان
135366.4,4307.6,2009,2025,Q3-2025,السويد
583678.56,107984.7,1905,2025,Q3-2025,الجزائر
37755.25,826.937,7418,2025,Q3-2025,فرنسا
7105.79,5,8471,2025,Q3-2025,كمبوديا
3931051.51,1677374,4412,2025,Q3-2025,بلغاريا
1043554.42,9300,1521,2025,Q3-2025,ألمانيا
2623.98,272.4,0811,2025,Q3-2025,الفلبين
28760.89,12.213,9605,2025,Q3-2025,البرتغال
1249859.05,113012,3923,2025,Q3-2025,سلوفاكيا
139107.08,3344.24,9504,2025,Q3-2025,البرازيل
1105.7,101,5702,2025,Q3-2025,إندونيسيا
411498.96,1414.38,4602,2025,Q3-2025,فرنسا
80.49,54.4,6206,2025,Q3-2025,الدنمارك
317.43,3,8515,2025,Q3-2025,البرازيل
14705.67,762.2,9206,2025,Q3-2025,الولايات المتحدة
654.48,41.39,7009,2025,Q3-2025,الكويت
442227.39,48707,4821,2025,Q3-2025,سريلانكا
23482.5,1000,0703,2025,Q3-2025,رواندا
5397.8,30.6,8410,2025,Q3-2025,تركيا
6084.89,50,9026,2025,Q3-2025,كولومبيا
116715.9,262.482,6104,2025,Q3-2025,كوريا الجنوبية
477622.52,7572.218,8419,2025,Q3-2025,تايوان
5.1,9.9,9802,2025,Q3-2025,اليمن
31370623.99,29687000,1003,2025,Q3-2025,الأرجنتين
2617.31,21,8417,2025,Q3-2025,الفلبين
3380.17,850,2836,2025,Q3-2025,بولندا
4163174.82,147231.98,6406,2025,Q3-2025,الهند
8422.5,2,9026,2025,Q3-2025,نيثرلاندز انتيليز
25901751.26,665696.779,0405,2025,Q3-2025,فرنسا
189168.3952,548.819,6402,2025,Q3-2025,إسبانيا
1817825.04,4686.7,9033,2025,Q3-2025,المملكة المتحدة
7576036.51,1239281.52,1515,2025,Q3-2025,الإمارات
130.82,4.485,5906,2025,Q3-2025,الدنمارك
483186,643.354,6204,2025,Q3-2025,أوكرانيا
9367.04,218.42,4006,2025,Q3-2025,فيتنام
2790212156.19,6771.039,7108,2025,Q3-2025,سويسرا
193243.5,1163,6403,2025,Q3-2025,لاو
60494.7,123.164,6214,2025,Q3-2025,المملكة المتحدة
12483.93,600,8409,2025,Q3-2025,دومينكا
9325363.85,1198605,2102,2025,Q3-2025,مصر
197.33,12,2005,2025,Q3-2025,تشيلي
2308.55,2.42,9616,2025,Q3-2025,سنغافورة
175178.97,9962,7325,2025,Q3-2025,سنغافورة
117065.55,1046.4,6116,2025,Q3-2025,بنجلادش
884739.19,1114.86,8471,2025,Q3-2025,أستراليا
1911296.08,96840,2918,2025,Q3-2025,بلجيكا
234060.26,1487.568,4006,2025,Q3-2025,النمسا
436644.59,41559.35,4823,2025,Q3-2025,تايوان
946328.18,22614.47,7616,2025,Q3-2025,أستراليا
550.95,0.2,6602,2025,Q3-2025,كوريا الجنوبية
31217.45,665,6205,2025,Q3-2025,جنوب إفريقيا
106996.88,5150,3902,2025,Q3-2025,باكستان
940300.88,18672.52,9603,2025,Q3-2025,ماليزيا
125207.53,10640,8428,2025,Q3-2025,سلوفانيا
28248240.4191,1006438.957,9615,2025,Q3-2025,الصين
2350842.4502,12840.318,6205,2025,Q3-2025,كمبوديا
71342.79,3764.55,9405,2025,Q3-2025,إندونيسيا
212.89,4,2812,2025,Q3-2025,المملكة المتحدة
199.79,210.07,5208,2025,Q3-2025,البرتغال
7415397.42,102447.88,8477,2025,Q3-2025,النمسا
190360,52.16,8204,2025,Q3-2025,سنغافورة
3856962.09,283344.96,3910,2025,Q3-2025,الهند
305.02,11,1605,2025,Q3-2025,هولندا
340344.95,40310,6804,2025,Q3-2025,مصر
134225.87,2038.311,5701,2025,Q3-2025,الولايات المتحدة
106845.38,2340,1518,2025,Q3-2025,الولايات المتحدة
224960.7,210.06,8532,2025,Q3-2025,المملكة المتحدة
205228286.6789,2549014.79,8481,2025,Q3-2025,ألمانيا
223013.18,1036.16,6812,2025,Q3-2025,الولايات المتحدة
42063.51,1113.51,8412,2025,Q3-2025,مالطة
10237.27,120,6006,2025,Q3-2025,كندا
19180.24,10,3301,2025,Q3-2025,هاييتي
2402.74,3550,8425,2025,Q3-2025,مصر
2251636.0371,205515.236,6104,2025,Q3-2025,مصر
718839.9,19593.96,3917,2025,Q3-2025,أستراليا
423936,47104,1901,2025,Q3-2025,السويد
4192.95,100.37,3917,2025,Q3-2025,روسيا
21876619.3211,390011.567,3305,2025,Q3-2025,الولايات المتحدة
5454,315,9613,2025,Q3-2025,فيتنام
411014.32,3535.605,9405,2025,Q3-2025,هونج كونج
5.85,4,7013,2025,Q3-2025,كولومبيا
113085.3,249.52,6211,2025,Q3-2025,إسبانيا
456454.38,29254,7019,2025,Q3-2025,هنجاريا
20123.4,20,6402,2025,Q3-2025,بيرو
30231.95,11,6206,2025,Q3-2025,تيمور ليستي
12591.43,3.073,6205,2025,Q3-2025,الكويت
403235.49,641.325,8541,2025,Q3-2025,سويسرا
39.9,4,8309,2025,Q3-2025,المغرب
2224285.13,19920,8418,2025,Q3-2025,لتوانيا
2366851.4,164623.71,2106,2025,Q3-2025,عمان
1676880.31,289665.73,6814,2025,Q3-2025,الهند
63984.03,1315.863,4013,2025,Q3-2025,إيطاليا
2450687.85,86033,8421,2025,Q3-2025,مصر
2045828.51,373968.37,7018,2025,Q3-2025,الصين
39377.7,302.318,8482,2025,Q3-2025,أستراليا
11283.65,4613,0809,2025,Q3-2025,صربيا
104432.42,5540.19,7215,2025,Q3-2025,الولايات المتحدة
48881.25,3950,2835,2025,Q3-2025,تايوان
364051.16,4607.68,7319,2025,Q3-2025,الولايات المتحدة
1741023.71,22621.72,8481,2025,Q3-2025,إندونيسيا
232464.25,2032.22,8439,2025,Q3-2025,إسبانيا
69122.6,554.7,4817,2025,Q3-2025,إيطاليا
76.72,8,7203,2025,Q3-2025,النرويج
8229.48,3.4,2705,2025,Q3-2025,كندا
30156.25,412,4420,2025,Q3-2025,كوريا الجنوبية
205342.47,17831.8,3916,2025,Q3-2025,هولندا
1183956.52,1006.526,8471,2025,Q3-2025,الدنمارك
21439.74,300,1601,2025,Q3-2025,الإمارات
11982.66,305,7222,2025,Q3-2025,إندونيسيا
350344.45,4748.622,7013,2025,Q3-2025,سلوفانيا
16965,1131,6812,2025,Q3-2025,باكستان
29302.65,6561.05,1103,2025,Q3-2025,جنوب إفريقيا
60.75,0.261,6117,2025,Q3-2025,عمان
408796.88,36000,3901,2025,Q3-2025,فنلندا
20601.52,61,7804,2025,Q3-2025,الدنمارك
147436.19,17005,8438,2025,Q3-2025,الأردن
64323.8,117,5803,2025,Q3-2025,ألمانيا
2601.76,1,4304,2025,Q3-2025,الهند
9346.81,200,6304,2025,Q3-2025,بلجيكا
10771883.36,512350.83,8532,2025,Q3-2025,الإمارات
4114.54,2,7102,2025,Q3-2025,هولندا
19616876.91,12005224,4805,2025,Q3-2025,الإمارات
35238411.66,1775918.352,1905,2025,Q3-2025,عمان
43211606.1,634026.56,8535,2025,Q3-2025,ألمانيا
326656.25,912.88,6115,2025,Q3-2025,ألمانيا
15344148.08,353420.978,1805,2025,Q3-2025,هولندا
1728688.1821,71029,3404,2025,Q3-2025,فرنسا
20373.22,1.4,6204,2025,Q3-2025,قبرص
139664.06,110500,4403,2025,Q3-2025,سريلانكا
873.3,27,0711,2025,Q3-2025,ألمانيا
95679.38,11902,3606,2025,Q3-2025,عمان
4878.3,10,4003,2025,Q3-2025,تايوان
50553.03,105,9019,2025,Q3-2025,إستونيا
33918.87,68.6,9029,2025,Q3-2025,البرتغال
9637.79,115,9609,2025,Q3-2025,الإمارات
167424.02,6563.1,4823,2025,Q3-2025,سنغافورة
475.56,4.56,9006,2025,Q3-2025,تشاد
128,0.9,8444,2025,Q3-2025,ألمانيا
40228.05,14800,4412,2025,Q3-2025,ميانمار
13622690.36,65307.379,9032,2025,Q3-2025,إسبانيا
207.93,2,2837,2025,Q3-2025,إيرلندا
191597025.0422,29538999.403,5407,2025,Q3-2025,الصين
9002.91,1,8523,2025,Q3-2025,مالطة
817.94,62.99,3406,2025,Q3-2025,الدنمارك
3586.47,201,8431,2025,Q3-2025,الفلبين
36713571.5662,205245.405,8413,2025,Q3-2025,المملكة المتحدة
8625.91,31,2934,2025,Q3-2025,السويد
589114.83,9529.4,8425,2025,Q3-2025,تايوان
1048744.39,68325.3,7610,2025,Q3-2025,هولندا
2280167.5,6820.95,8535,2025,Q3-2025,فيتنام
2411962.46,285408,2906,2025,Q3-2025,الصين
2256.6,2.1,7409,2025,Q3-2025,النمسا
1062.32,2,7412,2025,Q3-2025,البرازيل
3379281.56,2184130,1214,2025,Q3-2025,جنوب إفريقيا
219508.01,16000,1512,2025,Q3-2025,هولندا
253811.8,1126.3,9611,2025,Q3-2025,الولايات المتحدة
59500.13,3981.6,1903,2025,Q3-2025,الولايات المتحدة
1779711.57,21733.6,8202,2025,Q3-2025,كوريا الجنوبية
123391.62,90515,8205,2025,Q3-2025,مصر
173279.04,6940,4823,2025,Q3-2025,تونس
69906516.96,2920254.647,1905,2025,Q3-2025,بولندا
694.3,4.58,6202,2025,Q3-2025,جمهورية الدومينيكان
6061.71,29.99,9113,2025,Q3-2025,إسبانيا
17276.04,783,4706,2025,Q3-2025,إندونيسيا
3338.22,36.95,3809,2025,Q3-2025,بلغاريا
75945813.8266,16156042.852,7308,2025,Q3-2025,الهند
1381030.37,188277,2103,2025,Q3-2025,الجزائر
424500,530000,4002,2025,Q3-2025,الكويت
4604.18,1400,2201,2025,Q3-2025,الفلبين
217698.43,4085.16,0409,2025,Q3-2025,فرنسا
45.33,258.28,9802,2025,Q3-2025,كينيا
326.31,0.76,2508,2025,Q3-2025,ماليزيا
825946.67,1478.71,9102,2025,Q3-2025,الهند
141647.54,190.2,5911,2025,Q3-2025,البرتغال
19567929.9925,345593.896,3307,2025,Q3-2025,إيطاليا
1054.67,8,0902,2025,Q3-2025,قطر
53560.07,980,8413,2025,Q3-2025,أوروبا
157753.48,235,8481,2025,Q3-2025,سوازي لاند
588946.16,35973.46,4010,2025,Q3-2025,ماليزيا
192149927.5503,8295691.557,4011,2025,Q3-2025,اليابان
326918.84,14393.152,9002,2025,Q3-2025,الهند
6747507.53,385964.08,0406,2025,Q3-2025,الهند
3955483.01,39425.612,9506,2025,Q3-2025,المملكة المتحدة
726991.21,2975.997,8439,2025,Q3-2025,الولايات المتحدة
2056488.24,3308,8473,2025,Q3-2025,تركيا
4.34,1.9,9802,2025,Q3-2025,صربيا
2502665.6,380038.79,4017,2025,Q3-2025,ألمانيا
431176.75,61709,5603,2025,Q3-2025,الأردن
411.07,40,1212,2025,Q3-2025,كينيا
4321.68,14.61,4016,2025,Q3-2025,السنيغال
67.5,5,7223,2025,Q3-2025,النمسا
2256930.5849,1446.034,6205,2025,Q3-2025,إيطاليا
21.64,6.88,9607,2025,Q3-2025,سريلانكا
33491.94,904.36,6401,2025,Q3-2025,فيتنام
5513.93,0.93,8109,2025,Q3-2025,مكسيك
7845.69,4510,7614,2025,Q3-2025,ألمانيا
549377.38,5498.486,8483,2025,Q3-2025,سلوفاكيا
1555786.16,300862.66,7008,2025,Q3-2025,قطر
6815.92,19,7220,2025,Q3-2025,سنغافورة
534,0.167,9006,2025,Q3-2025,عمان
18350.7,6,6204,2025,Q3-2025,الجبل الأسود
3530800.83,2612915,0807,2025,Q3-2025,سوريا
3617689.75,120673.053,7419,2025,Q3-2025,الهند
1064854.12,3422,3306,2025,Q3-2025,إستونيا
2006642.21,74813.64,8511,2025,Q3-2025,ماليزيا
8073,53.12,8506,2025,Q3-2025,بلجيكا
57.67,0.58,7325,2025,Q3-2025,هونج كونج
34554.39,312,8203,2025,Q3-2025,هولندا
7281.95,778,1515,2025,Q3-2025,الكويت
3612809.11,135640.645,1509,2025,Q3-2025,اليونان
558.75,78,5607,2025,Q3-2025,بيتكايرن
11108.99,106,5512,2025,Q3-2025,هولندا
170337.45,220,8455,2025,Q3-2025,البرازيل
8.08,1,7219,2025,Q3-2025,هونج كونج
519816.45,9249.289,0910,2025,Q3-2025,المملكة المتحدة
511790,20099.55,5516,2025,Q3-2025,الهند
380030.94,100246,4811,2025,Q3-2025,الكويت
535087.03,1240.336,8487,2025,Q3-2025,بلجيكا
12890.99,27.73,8212,2025,Q3-2025,هونج كونج
219.34,30,4905,2025,Q3-2025,ماليزيا
27.95,2.76,8211,2025,Q3-2025,هونج كونج
911530.11,33179.98,4811,2025,Q3-2025,الدنمارك
290.97,50,8405,2025,Q3-2025,بلجيكا
55037.6,2,7320,2025,Q3-2025,فيتنام
2557.53,5,6112,2025,Q3-2025,نيكاراجوا
70945.02,994,8540,2025,Q3-2025,إيطاليا
8226900.82,81337150,2509,2025,Q3-2025,الأردن
937502.2,127660.024,2202,2025,Q3-2025,الولايات المتحدة
11717069.57,49878.7,3003,2025,Q3-2025,قبرص
151723.01,1524.998,6105,2025,Q3-2025,تايلاند
5426.11,19,4205,2025,Q3-2025,جمهورية التشيك
144692845.72,349.173,7113,2025,Q3-2025,فرنسا
586679.9,135031,1207,2025,Q3-2025,براجواي
118932.98,6532.71,8420,2025,Q3-2025,الهند
2602171.2684,36418.2,2101,2025,Q3-2025,ألمانيا
858924.54,2823.586,8484,2025,Q3-2025,إسبانيا
18409.79,3308,8206,2025,Q3-2025,الإمارات
1405827.91,4513.617,8302,2025,Q3-2025,هنجاريا
131.25,21.2,3006,2025,Q3-2025,الإمارات
1438394.97,67085.235,5702,2025,Q3-2025,بلجيكا
33437.64,1500,2809,2025,Q3-2025,إيطاليا
1039037.63,4078.1,8422,2025,Q3-2025,جنوب إفريقيا
6106.8225,41,6702,2025,Q3-2025,ألمانيا
57785.17,14000,0602,2025,Q3-2025,إيطاليا
28.71,1,8601,2025,Q3-2025,السويد
6038876.64,772551.407,5601,2025,Q3-2025,الصين
17671.1,52,7413,2025,Q3-2025,الدنمارك
157488.34,6461.06,5402,2025,Q3-2025,المملكة المتحدة
264897.62,660.29,4503,2025,Q3-2025,سويسرا
230961.45,4031.59,4411,2025,Q3-2025,هولندا
2934680.47,22884.03,0302,2025,Q3-2025,إسبانيا
65867.12,22448,4813,2025,Q3-2025,الولايات المتحدة
78025.1832,138.279,6206,2025,Q3-2025,كولومبيا
442972.74,523.919,7103,2025,Q3-2025,الهند
9347963.7,39561.52,9018,2025,Q3-2025,بلجيكا
149642.99,2565,5501,2025,Q3-2025,بنجلادش
1109004.28,359725.24,2209,2025,Q3-2025,الفلبين
30837020.8,119468.938,3004,2025,Q3-2025,بولندا
4221760.68,261221.86,3920,2025,Q3-2025,تايلاند
1517330.62,141163.79,7306,2025,Q3-2025,تايوان
57981.4,1454,8214,2025,Q3-2025,البرتغال
1287.99,3,7215,2025,Q3-2025,أيسلندا
10658.6,314.49,8212,2025,Q3-2025,إندونيسيا
1057147.81,79833.76,8716,2025,Q3-2025,جمهورية التشيك
5326.36,18,9702,2025,Q3-2025,الهند
7709149.73,16078.55,8421,2025,Q3-2025,إيرلندا
6803642.6,1409121.696,1516,2025,Q3-2025,الإمارات
